data;vazao
1981-12-26;8.4881
1981-12-27;6.7881
1981-12-28;5.3353
1981-12-29;3.6701
1981-12-30;2.773
1981-12-31;2.5452
1982-01-01;2.3974
1982-01-02;2.6962
1982-01-03;2.3974
1982-01-04;2.3974
1982-01-05;2.2531
1982-01-06;2.2531
1982-01-07;2.0431
1982-01-08;1.9748
1982-01-09;1.9748
1982-01-10;1.7754
1982-01-11;2.0431
1982-01-12;1.841
1982-01-13;2.0431
1982-01-14;1.9075
1982-01-15;1.7107
1982-01-16;1.9075
1982-01-17;2.1122
1982-01-18;1.9075
1982-01-19;1.7754
1982-01-20;2.0431
1982-01-21;1.9075
1982-01-22;6.0449
1982-01-23;45.1805
1982-01-24;18.0709
1982-01-25;5.1386
1982-01-26;2.3248
1982-01-27;1.9075
1982-01-28;1.9075
1982-01-29;2.0431
1982-01-30;4.0194
1982-01-31;3.4159
1982-02-01;3.2505
1982-02-02;3.4999
1982-02-03;7.2273
1982-02-04;20.2526
1982-02-05;23.7548
1982-02-06;8.0207
1982-02-07;5.3353
1982-02-08;3.4999
1982-02-09;2.3975
1982-02-10;2.1123
1982-02-11;13.0583
1982-02-12;11.4299
1982-02-13;8.3703
1982-02-14;5.3353
1982-02-15;3.1689
1982-02-16;2.6203
1982-02-17;2.5452
1982-02-18;2.3975
1982-02-19;2.3249
1982-02-20;2.1823
1982-02-21;2.1123
1982-02-22;1.9749
1982-02-23;1.9749
1982-02-24;6.4657
1982-02-25;18.5006
1982-02-26;9.2079
1982-02-27;7.4508
1982-02-28;5.9417
1982-03-01;2.5452
1982-03-02;5.2367
1982-03-03;3.5846
1982-03-04;2.773
1982-03-05;2.5452
1982-03-06;2.3249
1982-03-07;2.1823
1982-03-08;3.0081
1982-03-09;3.9311
1982-03-10;5.8389
1982-03-11;3.5846
1982-03-12;2.5452
1982-03-13;2.3249
1982-03-14;2.2532
1982-03-15;2.1123
1982-03-16;7.4508
1982-03-17;2.929
1982-03-18;3.0081
1982-03-19;5.4346
1982-03-20;3.0881
1982-03-21;2.8506
1982-03-22;3.1689
1982-03-23;18.357
1982-03-24;14.4916
1982-03-25;21.4496
1982-03-26;20.2526
1982-03-27;10.3289
1982-03-28;8.7256
1982-03-29;10.9435
1982-03-30;13.0583
1982-03-31;10.9435
1982-04-01;7.7908
1982-04-02;5.2367
1982-04-03;3.9311
1982-04-04;3.3329
1982-04-05;3.2505
1982-04-06;4.0196
1982-04-07;3.1689
1982-04-08;3.0081
1982-04-09;2.8506
1982-04-10;2.6203
1982-04-11;2.4709
1982-04-12;3.0881
1982-04-13;2.8506
1982-04-14;3.1689
1982-04-15;3.1689
1982-04-16;3.0881
1982-04-17;2.6962
1982-04-18;2.6962
1982-04-19;3.5846
1982-04-20;8.0207
1982-04-21;3.4999
1982-04-22;3.1689
1982-04-23;3.0081
1982-04-24;2.8506
1982-04-25;2.6962
1982-04-26;2.5452
1982-04-27;2.6962
1982-04-28;8.0207
1982-04-29;4.0196
1982-04-30;3.9311
1982-05-01;3.5846
1982-05-02;3.2505
1982-05-03;3.0081
1982-05-04;2.773
1982-05-05;2.6962
1982-05-06;2.6203
1982-05-07;2.5452
1982-05-08;2.4709
1982-05-09;2.3975
1982-05-10;2.2532
1982-05-11;2.2532
1982-05-12;2.2532
1982-05-13;2.2532
1982-05-14;2.2532
1982-05-15;2.2532
1982-05-16;2.2532
1982-05-17;2.1823
1982-05-18;2.1123
1982-05-19;2.1123
1982-05-20;2.1123
1982-05-21;2.1123
1982-05-22;2.1123
1982-05-23;2.0431
1982-05-24;3.2505
1982-05-25;58.3339
1982-05-26;11.0645
1982-05-27;4.7541
1982-05-28;3.416
1982-05-29;3.1689
1982-05-30;3.0081
1982-05-31;3.0081
