folha,frac_invalida,frac_miolo,colar_px,dif_mediana,dif_p95,classe,doente
MDT_SG-22-Z-C-VI-4-SO-D.tif,0.02208,0.01027,0,982.26,318.47,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-SO-E.tif,0.02101,0.0093,0,1170.1,219.63,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-SO-F.tif,0.02236,0.01045,0,1004.73,234.91,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-NE-A.tif,0.02642,0.0143,0,-54.09,254.34,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-NE-B.tif,0.02734,0.01515,0,-9.01,346.74,furada,1
MDT_SG-22-Z-D-I-1-NE-C.tif,0.0265,0.01434,0,-37.71,280.53,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-NE-D.tif,0.02729,0.01514,0,-34.09,252.91,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-NE-E.tif,0.02647,0.01433,0,-43.72,288.69,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-NE-F.tif,0.02729,0.01514,0,-37.41,255.14,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-NO-A.tif,0.02434,0.01238,0,-1.9,320.47,furada,1
MDT_SG-22-Z-D-I-1-NO-B.tif,0.02533,0.0133,0,30.08,167.06,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-NO-C.tif,0.02442,0.01241,0,-12.12,287.91,furada,1
MDT_SG-22-Z-D-I-1-NO-D.tif,0.02533,0.0133,0,-20.43,303.35,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-NO-E.tif,0.02449,0.01247,0,-5.3,306.22,furada,1
MDT_SG-22-Z-D-I-1-NO-F.tif,0.02562,0.01352,0,-32.92,211.59,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-SE-A.tif,0.02641,0.0143,0,-40.66,257.84,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-SE-B.tif,0.02754,0.01536,0,-58.05,255.7,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-SE-C.tif,0.02642,0.01431,0,-0.35,226.44,furada,1
MDT_SG-22-Z-D-I-1-SE-D.tif,0.0277,0.01546,0,-35.22,166.99,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-SE-E.tif,0.02648,0.01438,0,54.17,302.9,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-SE-F.tif,0.0274,0.01524,0,32.22,240.27,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-SO-A.tif,0.02442,0.01244,0,17.42,296.09,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-SO-B.tif,0.0257,0.01356,0,-59.31,228.33,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-SO-C.tif,0.02463,0.01261,0,-71.4,301.96,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-SO-D.tif,0.02569,0.01356,0,18.64,201.18,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-SO-E.tif,0.02486,0.01278,0,-66.57,296.88,fora_de_nivel,1
MDT_SG-22-Z-D-I-1-SO-F.tif,0.02555,0.01346,0,-46.94,200.54,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-NE-A.tif,0.0304,0.01808,0,7.04,289.21,furada,1
MDT_SG-22-Z-D-I-2-NE-B.tif,0.03126,0.01891,0,-0.89,228.43,furada,1
MDT_SG-22-Z-D-I-2-NE-C.tif,0.03055,0.01819,0,-13.37,257.25,furada,1
MDT_SG-22-Z-D-I-2-NE-D.tif,0.03118,0.01887,0,34.93,279.88,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-NE-E.tif,0.03046,0.01814,0,15.49,225.47,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-NE-F.tif,0.03119,0.01887,0,35.79,254.09,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-NO-A.tif,0.0283,0.0161,0,-36.25,297.69,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-NO-B.tif,0.02939,0.01712,0,-11.52,270.79,furada,1
MDT_SG-22-Z-D-I-2-NO-C.tif,0.02839,0.01615,0,-57.16,276.19,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-NO-D.tif,0.02943,0.01716,0,17.21,274.3,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-NO-E.tif,0.02849,0.01625,0,-53.74,152.73,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-NO-F.tif,0.02945,0.01718,0,5.2,174.5,furada,1
MDT_SG-22-Z-D-I-2-SE-A.tif,0.03032,0.01803,0,48.08,307.31,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-SE-B.tif,0.03118,0.01887,0,20.23,189.19,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-SE-C.tif,0.03029,0.01799,0,-13.75,218.41,furada,1
MDT_SG-22-Z-D-I-2-SE-D.tif,0.03142,0.01903,0,2.62,208.61,furada,1
MDT_SG-22-Z-D-I-2-SE-E.tif,0.03029,0.01799,0,0.73,283.35,furada,1
MDT_SG-22-Z-D-I-2-SE-F.tif,0.03163,0.01922,0,-2.33,239.68,furada,1
MDT_SG-22-Z-D-I-2-SO-A.tif,0.02842,0.01621,0,-22.62,163.59,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-SO-B.tif,0.02953,0.01725,0,10.38,259.68,furada,1
MDT_SG-22-Z-D-I-2-SO-C.tif,0.02861,0.01636,0,22.46,295.04,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-SO-D.tif,0.02968,0.01735,0,36.83,257.35,fora_de_nivel,1
MDT_SG-22-Z-D-I-2-SO-E.tif,0.02877,0.01648,0,14.33,356.33,furada,1
MDT_SG-22-Z-D-I-2-SO-F.tif,0.02958,0.0173,0,-17.05,291.28,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NE-A.tif,0.02665,0.0145,0,52.76,249.74,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NE-B.tif,0.0277,0.01549,0,-59.6,279.22,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NE-C.tif,0.02664,0.0145,0,33.77,307.01,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NE-D.tif,0.0277,0.01549,0,-62.44,224.51,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NE-E.tif,0.02669,0.01455,0,-48.69,429.29,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NE-F.tif,0.02782,0.01558,0,31.07,292.21,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NO-A.tif,0.0248,0.01273,0,-36.03,279.48,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NO-B.tif,0.02566,0.01356,0,50.58,295.9,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NO-C.tif,0.02465,0.01262,0,62.2,181.74,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NO-D.tif,0.02553,0.01347,0,-15.03,272.55,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NO-E.tif,0.02465,0.01264,0,-32.15,170.68,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-NO-F.tif,0.02576,0.01366,0,24.21,203.11,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-SE-A.tif,0.02679,0.01462,0,-86.56,300.48,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-SE-B.tif,0.02777,0.01555,0,39.44,290.82,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-SE-C.tif,0.02686,0.01465,0,-69.15,336.31,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-SE-D.tif,0.02761,0.01544,0,12.6,317.87,furada,1
MDT_SG-22-Z-D-I-3-SE-E.tif,0.02689,0.01468,0,-33.19,262.58,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-SE-F.tif,0.0276,0.01543,0,8.32,323.47,furada,1
MDT_SG-22-Z-D-I-3-SO-A.tif,0.02462,0.01263,0,-7.1,221.51,furada,1
MDT_SG-22-Z-D-I-3-SO-B.tif,0.02578,0.01367,0,37.5,272.56,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-SO-C.tif,0.02482,0.01276,0,-19.58,157.17,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-SO-D.tif,0.02571,0.01364,0,3.36,185.5,furada,1
MDT_SG-22-Z-D-I-3-SO-E.tif,0.02483,0.0128,0,-52.59,155.69,fora_de_nivel,1
MDT_SG-22-Z-D-I-3-SO-F.tif,0.02611,0.01394,0,-28.96,104.63,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-NE-A.tif,0.03037,0.01804,0,-50.92,232.51,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-NE-B.tif,0.03157,0.01919,0,68.07,318.01,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-NE-C.tif,0.03064,0.01827,0,0.41,197.18,furada,1
MDT_SG-22-Z-D-I-4-NE-D.tif,0.03157,0.01919,0,14.58,170.71,furada,1
MDT_SG-22-Z-D-I-4-NE-E.tif,0.03123,0.01875,0,53.34,335.14,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-NE-F.tif,0.03155,0.0192,0,-45.87,201.69,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-NO-A.tif,0.02871,0.01641,0,-23.9,300.79,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-NO-B.tif,0.02958,0.0173,0,-18.74,208.22,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-NO-C.tif,0.02876,0.0165,0,47.28,312.75,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-NO-D.tif,0.02951,0.01725,0,23.07,254.12,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-NO-E.tif,0.02854,0.01633,0,17.63,199.96,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-NO-F.tif,0.02952,0.01724,0,-60.14,275.92,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-SE-A.tif,0.03068,0.01833,0,16.86,229.92,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-SE-B.tif,0.03164,0.01926,0,29.72,236.78,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-SE-C.tif,0.03058,0.01826,0,-12.78,202.82,furada,1
MDT_SG-22-Z-D-I-4-SE-D.tif,0.03164,0.01926,0,69.38,262.75,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-SE-E.tif,0.03065,0.01831,0,22.46,209.47,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-SE-F.tif,0.0315,0.01916,0,33.41,244.65,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-SO-A.tif,0.02861,0.01638,0,-31.39,144.93,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-SO-B.tif,0.02969,0.01737,0,-14.33,207.07,furada,1
MDT_SG-22-Z-D-I-4-SO-C.tif,0.02871,0.01647,0,4.13,271.29,furada,1
MDT_SG-22-Z-D-I-4-SO-D.tif,0.02969,0.0174,0,19.8,171.58,fora_de_nivel,1
MDT_SG-22-Z-D-I-4-SO-E.tif,0.02865,0.01638,0,-8.4,242.18,furada,1
MDT_SG-22-Z-D-I-4-SO-F.tif,0.02984,0.01752,0,-1.13,155.33,furada,1
MDT_SG-22-Z-D-II-1-NE-A.tif,0.03421,0.02177,0,-2.84,78.47,furada,1
MDT_SG-22-Z-D-II-1-NE-B.tif,0.03512,0.02267,0,-12.13,119.88,furada,1
MDT_SG-22-Z-D-II-1-NE-C.tif,0.03419,0.02178,0,-18.91,130.31,fora_de_nivel,1
MDT_SG-22-Z-D-II-1-NE-D.tif,0.03519,0.02274,0,-10.51,142.41,furada,1
MDT_SG-22-Z-D-II-1-NE-E.tif,0.03424,0.0218,0,-20.21,138.65,fora_de_nivel,1
MDT_SG-22-Z-D-II-1-NE-F.tif,0.03505,0.02263,0,1.93,152.79,furada,1
MDT_SG-22-Z-D-II-1-NO-A.tif,0.03201,0.01967,0,-16.07,197.56,fora_de_nivel,1
MDT_SG-22-Z-D-II-1-NO-B.tif,0.03333,0.02088,0,19.52,184.48,fora_de_nivel,1
MDT_SG-22-Z-D-II-1-NO-C.tif,0.03212,0.01977,0,-10.5,126.26,furada,1
MDT_SG-22-Z-D-II-1-NO-D.tif,0.03318,0.02076,0,-1.44,113.79,furada,1
MDT_SG-22-Z-D-II-1-NO-E.tif,0.03227,0.01989,0,-1.86,111.97,furada,1
MDT_SG-22-Z-D-II-1-NO-F.tif,0.03337,0.02095,0,-11.93,97.73,furada,1
MDT_SG-22-Z-D-II-1-SE-A.tif,0.03448,0.022,0,-29.22,187.84,fora_de_nivel,1
MDT_SG-22-Z-D-II-1-SE-B.tif,0.03532,0.02287,0,8.33,163.23,furada,1
MDT_SG-22-Z-D-II-1-SE-C.tif,0.03424,0.02182,0,0.61,162.37,furada,1
MDT_SG-22-Z-D-II-1-SE-D.tif,0.03548,0.02299,0,5.35,136.4,furada,1
MDT_SG-22-Z-D-II-1-SE-E.tif,0.03444,0.02199,0,4.11,99.18,furada,1
MDT_SG-22-Z-D-II-1-SE-F.tif,0.03542,0.02293,0,-4.58,72.82,furada,1
MDT_SG-22-Z-D-II-1-SO-A.tif,0.03246,0.02005,0,-3.87,126.44,furada,1
MDT_SG-22-Z-D-II-1-SO-B.tif,0.03327,0.02088,0,-23.16,132.93,fora_de_nivel,1
MDT_SG-22-Z-D-II-1-SO-C.tif,0.03239,0.02001,0,-16.56,189.77,fora_de_nivel,1
MDT_SG-22-Z-D-II-1-SO-D.tif,0.03335,0.02093,0,2.99,183.92,furada,1
MDT_SG-22-Z-D-II-1-SO-E.tif,0.03263,0.02021,0,-14.45,242.67,furada,1
MDT_SG-22-Z-D-II-1-SO-F.tif,0.03335,0.02093,0,10.17,160.39,furada,1
MDT_SG-22-Z-D-II-2-NE-A.tif,0.33943,0.33046,0,-0.72,39.53,furada,1
MDT_SG-22-Z-D-II-2-NE-B.tif,1.0,1.0,2470,nan,nan,vazia,1
MDT_SG-22-Z-D-II-2-NE-C.tif,0.47289,0.46599,0,-3.06,41.33,furada,1
MDT_SG-22-Z-D-II-2-NE-E.tif,0.7127,0.70926,0,-0.18,24.15,furada,1
MDT_SG-22-Z-D-II-2-NE-F.tif,0.95472,0.95347,30,47.76,75.93,fora_de_nivel,1
MDT_SG-22-Z-D-II-2-NO-A.tif,0.03598,0.02352,0,-2.0,91.87,furada,1
MDT_SG-22-Z-D-II-2-NO-B.tif,0.04937,0.03701,0,-0.46,49.65,furada,1
MDT_SG-22-Z-D-II-2-NO-C.tif,0.0362,0.02371,0,1.06,96.17,furada,1
MDT_SG-22-Z-D-II-2-NO-D.tif,0.03734,0.0248,0,-5.26,80.1,furada,1
MDT_SG-22-Z-D-II-2-NO-E.tif,0.0362,0.02371,0,-7.49,118.34,furada,1
MDT_SG-22-Z-D-II-2-NO-F.tif,0.0371,0.02462,0,-1.82,91.08,furada,1
MDT_SG-22-Z-D-II-2-SE-A.tif,0.33372,0.32517,0,-0.01,9.29,furada,1
MDT_SG-22-Z-D-II-2-SE-B.tif,0.42489,0.41723,0,42.18,132.75,fora_de_nivel,1
MDT_SG-22-Z-D-II-2-SE-C.tif,0.07301,0.06066,0,1.94,250.3,furada,1
MDT_SG-22-Z-D-II-2-SE-D.tif,0.52232,0.51636,0,52.35,185.04,fora_de_nivel,1
MDT_SG-22-Z-D-II-2-SE-E.tif,0.6995,0.69585,0,1.64,15.38,furada,1
MDT_SG-22-Z-D-II-2-SE-F.tif,0.96497,0.96479,0,53.88,116.82,fora_de_nivel,1
MDT_SG-22-Z-D-II-2-SO-A.tif,0.03628,0.02377,0,-4.57,94.39,furada,1
MDT_SG-22-Z-D-II-2-SO-B.tif,0.0371,0.02462,0,1.5,67.94,furada,1
MDT_SG-22-Z-D-II-2-SO-C.tif,0.03626,0.02377,0,1.47,90.57,furada,1
MDT_SG-22-Z-D-II-2-SO-D.tif,0.03727,0.02479,0,2.01,63.65,furada,1
MDT_SG-22-Z-D-II-2-SO-E.tif,0.03634,0.02384,0,1.32,47.4,furada,1
MDT_SG-22-Z-D-II-2-SO-F.tif,0.04234,0.02993,0,0.72,35.37,furada,1
MDT_SG-22-Z-D-II-3-NE-A.tif,0.03451,0.02206,0,-0.17,66.9,furada,1
MDT_SG-22-Z-D-II-3-NE-B.tif,0.0354,0.02294,0,0.45,42.88,furada,1
MDT_SG-22-Z-D-II-3-NE-C.tif,0.03459,0.0221,0,-10.28,152.28,furada,1
MDT_SG-22-Z-D-II-3-NE-D.tif,0.03524,0.0228,0,-14.95,174.37,furada,1
MDT_SG-22-Z-D-II-3-NE-E.tif,0.03451,0.02205,0,-46.3,191.87,fora_de_nivel,1
MDT_SG-22-Z-D-II-3-NE-F.tif,0.03543,0.02298,0,22.71,173.6,fora_de_nivel,1
MDT_SG-22-Z-D-II-3-NO-A.tif,0.03239,0.02004,0,12.85,161.38,furada,1
MDT_SG-22-Z-D-II-3-NO-B.tif,0.03341,0.02099,0,5.3,211.26,furada,1
MDT_SG-22-Z-D-II-3-NO-C.tif,0.03246,0.02007,0,-13.42,176.77,furada,1
MDT_SG-22-Z-D-II-3-NO-D.tif,0.03337,0.02097,0,4.84,125.35,furada,1
MDT_SG-22-Z-D-II-3-NO-E.tif,0.03255,0.02015,0,39.7,240.9,fora_de_nivel,1
MDT_SG-22-Z-D-II-3-NO-F.tif,0.03357,0.02114,0,-3.08,187.79,furada,1
MDT_SG-22-Z-D-II-3-SE-A.tif,0.03453,0.0221,0,-45.6,186.81,fora_de_nivel,1
MDT_SG-22-Z-D-II-3-SE-B.tif,0.03542,0.02297,0,23.66,155.22,fora_de_nivel,1
MDT_SG-22-Z-D-II-3-SE-C.tif,0.03453,0.0221,0,17.05,188.44,fora_de_nivel,1
MDT_SG-22-Z-D-II-3-SE-D.tif,0.03577,0.02326,0,4.14,177.24,furada,1
MDT_SG-22-Z-D-II-3-SE-E.tif,0.03453,0.0221,0,50.37,187.5,fora_de_nivel,1
MDT_SG-22-Z-D-II-3-SE-F.tif,0.03577,0.02326,0,1.48,151.76,furada,1
MDT_SG-22-Z-D-II-3-SO-A.tif,0.03239,0.02003,0,28.28,215.07,fora_de_nivel,1
MDT_SG-22-Z-D-II-3-SO-B.tif,0.03372,0.02125,0,-23.04,236.22,fora_de_nivel,1
MDT_SG-22-Z-D-II-3-SO-C.tif,0.03267,0.02027,0,-48.57,246.93,fora_de_nivel,1
MDT_SG-22-Z-D-II-3-SO-D.tif,0.03372,0.02125,0,-14.03,203.23,furada,1
MDT_SG-22-Z-D-II-3-SO-E.tif,0.03276,0.02034,0,-54.23,247.31,fora_de_nivel,1
MDT_SG-22-Z-D-II-3-SO-F.tif,0.03361,0.0212,0,-2.73,231.79,furada,1
MDT_SG-22-Z-D-II-4-NE-A.tif,0.81567,0.81371,0,1.75,2.95,furada,1
MDT_SG-22-Z-D-II-4-NE-B.tif,1.0,1.0,2470,nan,nan,vazia,1
MDT_SG-22-Z-D-II-4-NE-C.tif,0.37951,0.37161,0,1.43,212.13,furada,1
MDT_SG-22-Z-D-II-4-NE-D.tif,0.77084,0.76787,0,52.21,206.97,fora_de_nivel,1
MDT_SG-22-Z-D-II-4-NE-E.tif,0.03899,0.0265,0,-0.27,379.15,furada,1
MDT_SG-22-Z-D-II-4-NE-F.tif,0.58378,0.57846,0,46.28,201.13,fora_de_nivel,1
MDT_SG-22-Z-D-II-4-NO-A.tif,0.04301,0.03064,0,1.04,58.83,furada,1
MDT_SG-22-Z-D-II-4-NO-B.tif,0.07164,0.05959,0,1.24,33.57,furada,1
MDT_SG-22-Z-D-II-4-NO-C.tif,0.03637,0.0239,0,3.22,132.1,furada,1
MDT_SG-22-Z-D-II-4-NO-D.tif,0.03804,0.02549,0,0.84,72.42,furada,1
MDT_SG-22-Z-D-II-4-NO-E.tif,0.03666,0.02413,0,7.64,118.91,furada,1
MDT_SG-22-Z-D-II-4-NO-F.tif,0.03782,0.0253,0,0.17,82.93,furada,1
MDT_SG-22-Z-D-II-4-SE-A.tif,0.06943,0.05728,0,-1.38,110.03,furada,1
MDT_SG-22-Z-D-II-4-SE-B.tif,0.95803,0.95795,0,15.99,58.74,fora_de_nivel,1
MDT_SG-22-Z-D-II-4-SE-C.tif,0.7463,0.743,0,-0.77,45.15,furada,1
MDT_SG-22-Z-D-II-4-SE-D.tif,0.76687,0.76393,0,3.19,55.69,furada,1
MDT_SG-22-Z-D-II-4-SE-E.tif,0.99247,0.99237,30,18.55,23.99,vazia,1
MDT_SG-22-Z-D-II-4-SE-F.tif,0.55479,0.54902,0,3.82,107.66,furada,1
MDT_SG-22-Z-D-II-4-SO-A.tif,0.03667,0.02413,0,3.19,103.35,furada,1
MDT_SG-22-Z-D-II-4-SO-B.tif,0.03813,0.02564,0,-0.91,77.47,furada,1
MDT_SG-22-Z-D-II-4-SO-C.tif,0.03661,0.02409,0,-0.14,107.13,furada,1
MDT_SG-22-Z-D-II-4-SO-D.tif,0.09163,0.07954,0,1.6,95.53,furada,1
MDT_SG-22-Z-D-II-4-SO-E.tif,0.03794,0.02548,0,1.07,87.67,furada,1
MDT_SG-22-Z-D-II-4-SO-F.tif,0.29975,0.29035,0,0.15,68.4,furada,1
MDT_SG-22-Z-D-III-1-SO-A.tif,0.85271,0.85092,0,30.13,90.64,fora_de_nivel,1
MDT_SG-22-Z-D-III-1-SO-C.tif,0.88726,0.88607,0,40.96,94.11,fora_de_nivel,1
MDT_SG-22-Z-D-III-1-SO-D.tif,0.98897,0.96575,1190,33.74,32.34,fora_de_nivel,1
MDT_SG-22-Z-D-III-1-SO-E.tif,0.9612,0.96097,0,60.85,112.42,fora_de_nivel,1
MDT_SG-22-Z-D-III-3-NE-A.tif,0.91379,0.91155,20,87.32,125.31,fora_de_nivel,1
MDT_SG-22-Z-D-III-3-NE-C.tif,0.98431,0.98424,20,46.22,104.63,fora_de_nivel,1
MDT_SG-22-Z-D-III-3-NE-E.tif,1.0,1.0,2470,nan,nan,vazia,1
MDT_SG-22-Z-D-III-3-NO-A.tif,1.0,1.0,2470,nan,nan,vazia,1
MDT_SG-22-Z-D-III-3-NO-B.tif,0.9935,0.99338,60,30.02,38.99,vazia,1
MDT_SG-22-Z-D-III-3-NO-C.tif,1.0,1.0,2470,nan,nan,vazia,1
MDT_SG-22-Z-D-III-3-NO-D.tif,1.0,1.0,2470,nan,nan,vazia,1
MDT_SG-22-Z-D-III-3-NO-E.tif,1.0,1.0,2470,nan,nan,vazia,1
MDT_SG-22-Z-D-III-3-NO-F.tif,1.0,1.0,2470,nan,nan,vazia,1
MDT_SG-22-Z-D-III-3-SE-A.tif,1.0,1.0,2470,nan,nan,vazia,1
MDT_SG-22-Z-D-III-3-SE-C.tif,0.93381,0.93317,0,36.36,137.91,fora_de_nivel,1
MDT_SG-22-Z-D-III-3-SE-E.tif,0.98616,0.98605,0,24.28,61.93,fora_de_nivel,1
MDT_SG-22-Z-D-III-3-SO-A.tif,0.99736,0.99718,80,9.63,21.97,vazia,1
MDT_SG-22-Z-D-III-3-SO-B.tif,0.76853,0.75507,60,33.06,134.22,fora_de_nivel,1
MDT_SG-22-Z-D-III-3-SO-C.tif,0.36071,0.35216,0,2.94,76.49,furada,1
MDT_SG-22-Z-D-III-3-SO-D.tif,0.25335,0.24313,0,11.46,128.73,furada,1
MDT_SG-22-Z-D-III-3-SO-E.tif,0.10315,0.09148,0,4.71,211.61,furada,1
MDT_SG-22-Z-D-III-3-SO-F.tif,0.1777,0.1665,0,25.69,225.08,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-NE-A.tif,0.02671,0.01457,0,11.7,189.05,furada,1
MDT_SG-22-Z-D-IV-1-NE-B.tif,0.02786,0.01562,0,-38.45,316.33,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-NE-C.tif,0.02671,0.01457,0,-44.58,187.38,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-NE-D.tif,0.02801,0.01573,0,56.21,300.64,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-NE-E.tif,0.02678,0.01461,0,-49.16,143.18,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-NE-F.tif,0.02781,0.01561,0,-5.84,285.49,furada,1
MDT_SG-22-Z-D-IV-1-NO-A.tif,0.02474,0.01273,0,-65.55,180.44,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-NO-B.tif,0.02622,0.01402,0,-48.33,131.66,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-NO-C.tif,0.02474,0.01273,0,-42.85,235.71,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-NO-D.tif,0.02622,0.01403,0,-66.22,204.74,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-NO-E.tif,0.02525,0.01309,0,-47.29,326.77,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-NO-F.tif,0.02608,0.01392,0,-77.62,206.46,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-SE-A.tif,0.02687,0.01469,0,-33.33,237.79,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-SE-B.tif,0.028,0.01575,0,-34.3,182.45,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-SE-C.tif,0.02687,0.01469,0,-13.67,254.18,furada,1
MDT_SG-22-Z-D-IV-1-SE-D.tif,0.02802,0.01577,0,-56.07,283.11,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-SE-E.tif,0.0271,0.01489,0,662.97,825.33,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-SE-F.tif,0.02808,0.01579,0,673.69,729.41,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-SO-A.tif,0.0252,0.01307,0,19.8,276.24,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-SO-B.tif,0.02619,0.01402,0,-97.64,292.95,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-SO-C.tif,0.02497,0.01291,0,-6.51,201.58,furada,1
MDT_SG-22-Z-D-IV-1-SO-D.tif,0.02615,0.01398,0,9.66,312.98,furada,1
MDT_SG-22-Z-D-IV-1-SO-E.tif,0.02502,0.01298,0,885.55,944.71,fora_de_nivel,1
MDT_SG-22-Z-D-IV-1-SO-F.tif,0.02613,0.01397,0,759.83,912.61,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-NE-A.tif,0.03089,0.0185,0,-15.39,224.64,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-NE-B.tif,0.03192,0.01951,0,47.37,287.49,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-NE-C.tif,0.03059,0.01827,0,-37.8,198.71,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-NE-D.tif,0.03215,0.01967,0,44.22,206.12,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-NE-E.tif,0.03067,0.01834,0,35.22,130.35,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-NE-F.tif,0.03217,0.01971,0,0.61,145.39,furada,1
MDT_SG-22-Z-D-IV-2-NO-A.tif,0.02899,0.01669,0,37.13,190.0,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-NO-B.tif,0.0298,0.0175,0,11.41,165.17,furada,1
MDT_SG-22-Z-D-IV-2-NO-C.tif,0.02906,0.01676,0,-5.48,192.39,furada,1
MDT_SG-22-Z-D-IV-2-NO-D.tif,0.02984,0.01753,0,23.81,177.31,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-NO-E.tif,0.0292,0.01685,0,16.16,226.94,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-NO-F.tif,0.02984,0.01753,0,-13.31,194.48,furada,1
MDT_SG-22-Z-D-IV-2-SE-A.tif,0.03095,0.01855,0,9.82,173.41,furada,1
MDT_SG-22-Z-D-IV-2-SE-B.tif,0.03211,0.01968,0,-7.71,160.87,furada,1
MDT_SG-22-Z-D-IV-2-SE-C.tif,0.03107,0.01866,0,-2.64,180.78,furada,1
